Standard,Class Name,Day,Semester,Session  ,Subject,Teacher,Time Start,Time End,Location
3,5,WEDNESDAY,2,1,11,25,10:00 AM,10:30 AM,25
3,5,WEDNESDAY,2,1,12,31,9:30 AM,10:00 AM,25
3,5,WEDNESDAY,2,1,12,31,10:00 AM,10:30 AM,25
3,5,WEDNESDAY,2,1,Rehat,,10:30 AM,11:00 AM,25
3,5,WEDNESDAY,2,1,15,56,11:00 AM,11:30 AM,25
3,5,WEDNESDAY,2,1,18,30,11:30 AM,12:00 PM,25
3,5,WEDNESDAY,2,1,18,30,12:00 PM,12:30 PM,25
3,5,WEDNESDAY,2,1,17,50,12:30 PM,1:00 PM,25
3,5,WEDNESDAY,2,1,17,50,1:00 PM,1:30 PM,25
3,5,THURSDAY,2,1,7,37,7:00 AM,7:30 AM,25
3,5,THURSDAY,2,1,17,50,7:30 AM,8:00 AM,25
3,5,THURSDAY,2,1,17,50,8:00 AM,8:30 AM,25
3,5,THURSDAY,2,1,15,56,8:30 AM,9:00 AM,25
3,5,THURSDAY,2,1,15,56,9:00 AM,9:30 AM,25
3,5,THURSDAY,2,1,9,53,9:30 AM,10:00 AM,25
3,5,THURSDAY,2,1,9,53,10:00 AM,10:30 AM,25
3,5,THURSDAY,2,1,Rehat,,10:30 AM,11:00 AM,25
3,5,THURSDAY,2,1,18,30,11:00 AM,11:30 AM,25
3,5,THURSDAY,2,1,18,30,11:30 AM,12:00 PM,25
3,5,THURSDAY,2,1,20,20,12:00 PM,12:30 PM,25
3,5,THURSDAY,2,1,14,52,12:30 PM,1:00 PM,25
3,5,THURSDAY,2,1,14,52,1:00 PM,1:30 PM,25
3,5,FRIDAY,2,1,7,37,7:00 AM,7:30 AM,25
3,5,FRIDAY,2,1,11,25,7:30 AM,8:00 AM,25
3,5,FRIDAY,2,1,11,25,8:00 AM,8:30 AM,25
3,5,FRIDAY,2,1,12,31,7:30 AM,8:00 AM,25
3,5,FRIDAY,2,1,12,31,8:00 AM,8:30 AM,25
3,5,FRIDAY,2,1,20,20,8:30 AM,9:00 AM,25
3,5,FRIDAY,2,1,20,20,9:00 AM,9:30 AM,25
3,5,FRIDAY,2,1,17,50,9:30 AM,10:00 AM,25
3,5,FRIDAY,2,1,17,50,10:00 AM,10:30 AM,25
3,5,FRIDAY,2,1,Rehat,,10:30 AM,11:00 AM,25
3,5,FRIDAY,2,1,16,47,11:00 AM,11:30 AM,25
3,5,FRIDAY,2,1,16,47,11:30 AM,12:00 PM,25
