Standard,Class Name,Day,Semester,Session  ,Subject,Teacher,Time Start,Time End,Location
1,3,THURSDAY,1,1,Rehat,,9:30 AM,10:00 AM,13
1,3,THURSDAY,1,1,18,24,10:00 AM,10:30 AM,13
1,3,THURSDAY,1,1,18,24,10:30 AM,11:00 AM,13
1,3,THURSDAY,1,1,14,39,11:00 AM,11:30 AM,13
1,3,THURSDAY,1,1,11,27,11:30 AM,12:00 PM,13
1,3,THURSDAY,1,1,11,27,12:00 PM,12:30 PM,13
1,3,THURSDAY,1,1,11,68,11:30 AM,12:00 PM,13
1,3,THURSDAY,1,1,11,68,12:00 PM,12:30 PM,13
1,3,THURSDAY,1,1,11,25,11:30 AM,12:00 PM,13
1,3,THURSDAY,1,1,11,25,12:00 PM,12:30 PM,13
1,3,THURSDAY,1,1,12,9,11:30 AM,12:00 PM,13
1,3,THURSDAY,1,1,12,9,12:00 PM,12:30 PM,13
1,3,THURSDAY,1,1,8,21,12:30 PM,1:00 PM,13
1,3,THURSDAY,1,1,8,21,1:00 PM,1:30 PM,13
1,3,THURSDAY,1,1,8,40,12:30 PM,1:00 PM,13
1,3,THURSDAY,1,1,8,40,1:00 PM,1:30 PM,13
1,3,FRIDAY,1,1,7,66,7:00 AM,7:30 AM,13
1,3,FRIDAY,1,1,14,39,7:30 AM,8:00 AM,13
1,3,FRIDAY,1,1,14,39,8:00 AM,8:30 AM,13
1,3,FRIDAY,1,1,20,22,8:30 AM,9:00 AM,13
1,3,FRIDAY,1,1,20,22,9:00 AM,9:30 AM,13
1,3,FRIDAY,1,1,Rehat,,9:30 AM,10:00 AM,13
1,3,FRIDAY,1,1,11,27,10:00 AM,10:30 AM,13
1,3,FRIDAY,1,1,11,27,10:30 AM,11:00 AM,13
1,3,FRIDAY,1,1,11,68,10:00 AM,10:30 AM,13
1,3,FRIDAY,1,1,11,68,10:30 AM,11:00 AM,13
1,3,FRIDAY,1,1,11,25,10:00 AM,10:30 AM,13
1,3,FRIDAY,1,1,11,25,10:30 AM,11:00 AM,13
1,3,FRIDAY,1,1,12,9,10:00 AM,10:30 AM,13
1,3,FRIDAY,1,1,12,9,10:30 AM,11:00 AM,13
1,3,FRIDAY,1,1,17,32,11:00 AM,11:30 AM,13
1,3,FRIDAY,1,1,17,32,11:30 AM,12:00 PM,13
1,4,MONDAY,1,1,7,67,7:00 AM,7:30 AM,18
1,4,MONDAY,1,1,32,,7:30 AM,8:00 AM,18
1,4,MONDAY,1,1,15,36,8:00 AM,8:30 AM,18
1,4,MONDAY,1,1,8,21,8:30 AM,9:00 AM,18
1,4,MONDAY,1,1,8,21,9:00 AM,9:30 AM,18
1,4,MONDAY,1,1,8,40,8:30 AM,9:00 AM,18
1,4,MONDAY,1,1,8,40,9:00 AM,9:30 AM,18
1,4,MONDAY,1,1,Rehat,,9:30 AM,10:00 AM,18
1,4,MONDAY,1,1,9,38,10:00 AM,10:30 AM,18
1,4,MONDAY,1,1,9,38,10:30 AM,11:00 AM,18
1,4,MONDAY,1,1,18,35,11:00 AM,11:30 AM,18
1,4,MONDAY,1,1,17,42,11:30 AM,12:00 PM,18
1,4,MONDAY,1,1,17,42,12:00 PM,12:30 PM,18
1,4,MONDAY,1,1,20,67,12:30 PM,1:00 PM,18
1,4,MONDAY,1,1,20,67,1:00 PM,1:30 PM,18
1,4,TUESDAY,1,1,7,67,7:00 AM,7:30 AM,18
1,4,TUESDAY,1,1,9,38,7:30 AM,8:00 AM,18
1,4,TUESDAY,1,1,9,38,8:00 AM,8:30 AM,18
1,4,TUESDAY,1,1,18,35,8:30 AM,9:00 AM,18
1,4,TUESDAY,1,1,18,35,9:00 AM,9:30 AM,18
1,4,TUESDAY,1,1,Rehat,,9:30 AM,10:00 AM,18
1,4,TUESDAY,1,1,15,36,10:00 AM,10:30 AM,18
1,4,TUESDAY,1,1,15,36,10:30 AM,11:00 AM,18
1,4,TUESDAY,1,1,17,42,11:00 AM,11:30 AM,18
1,4,TUESDAY,1,1,17,42,11:30 AM,12:00 PM,18
1,4,TUESDAY,1,1,14,66,12:00 PM,12:30 PM,18
1,4,TUESDAY,1,1,20,67,12:30 PM,1:00 PM,18
1,4,TUESDAY,1,1,20,67,1:00 PM,1:30 PM,18
1,4,WEDNESDAY,1,1,7,67,7:00 AM,7:30 AM,18
1,4,WEDNESDAY,1,1,20,67,7:30 AM,8:00 AM,18
1,4,WEDNESDAY,1,1,20,67,8:00 AM,8:30 AM,18
1,4,WEDNESDAY,1,1,14,66,8:30 AM,9:00 AM,18
1,4,WEDNESDAY,1,1,14,66,9:00 AM,9:30 AM,18
1,4,WEDNESDAY,1,1,Rehat,,9:30 AM,10:00 AM,18
1,4,WEDNESDAY,1,1,16,47,10:00 AM,10:30 AM,18
1,4,WEDNESDAY,1,1,16,47,10:30 AM,11:00 AM,18
1,4,WEDNESDAY,1,1,11,27,11:00 AM,11:30 AM,18
1,4,WEDNESDAY,1,1,11,27,11:30 AM,12:00 PM,18
1,4,WEDNESDAY,1,1,11,68,11:00 AM,11:30 AM,18
1,4,WEDNESDAY,1,1,11,68,11:30 AM,12:00 PM,18
1,4,WEDNESDAY,1,1,11,25,11:00 AM,11:30 AM,18
1,4,WEDNESDAY,1,1,11,25,11:30 AM,12:00 PM,18
1,4,WEDNESDAY,1,1,12,9,11:00 AM,11:30 AM,18
1,4,WEDNESDAY,1,1,12,9,11:30 AM,12:00 PM,18
1,4,WEDNESDAY,1,1,18,35,12:00 PM,12:30 PM,18
1,4,WEDNESDAY,1,1,9,38,12:30 PM,1:00 PM,18
1,4,WEDNESDAY,1,1,9,38,1:00 PM,1:30 PM,18
1,4,THURSDAY,1,1,7,67,7:00 AM,7:30 AM,18
1,4,THURSDAY,1,1,17,42,7:30 AM,8:00 AM,18
1,4,THURSDAY,1,1,17,42,8:00 AM,8:30 AM,18
1,4,THURSDAY,1,1,14,66,8:30 AM,9:00 AM,18
1,4,THURSDAY,1,1,14,66,9:00 AM,9:30 AM,18
1,4,THURSDAY,1,1,Rehat,,9:30 AM,10:00 AM,18
1,4,THURSDAY,1,1,"	19",37,10:00 AM,10:30 AM,18
1,4,THURSDAY,1,1,"	19",37,10:30 AM,11:00 AM,18
1,4,THURSDAY,1,1,15,36,11:00 AM,11:30 AM,18
1,4,THURSDAY,1,1,11,27,11:30 AM,12:00 PM,18
1,4,THURSDAY,1,1,11,27,12:00 PM,12:30 PM,18
1,4,THURSDAY,1,1,11,68,11:30 AM,12:00 PM,18
1,4,THURSDAY,1,1,11,68,12:00 PM,12:30 PM,18
1,4,THURSDAY,1,1,11,25,11:30 AM,12:00 PM,18
1,4,THURSDAY,1,1,11,25,12:00 PM,12:30 PM,18
1,4,THURSDAY,1,1,12,9,11:30 AM,12:00 PM,18
1,4,THURSDAY,1,1,12,9,12:00 PM,12:30 PM,18
1,4,THURSDAY,1,1,8,21,12:30 PM,1:00 PM,18
1,4,THURSDAY,1,1,8,21,1:00 PM,1:30 PM,18
1,4,THURSDAY,1,1,8,40,12:30 PM,1:00 PM,18
1,4,THURSDAY,1,1,8,40,1:00 PM,1:30 PM,18
1,4,FRIDAY,1,1,7,67,7:00 AM,7:30 AM,18
1,4,FRIDAY,1,1,14,66,7:30 AM,8:00 AM,18
1,4,FRIDAY,1,1,14,66,8:00 AM,8:30 AM,18
1,4,FRIDAY,1,1,"	19",37,8:30 AM,9:00 AM,18
1,4,FRIDAY,1,1,"	19",37,9:00 AM,9:30 AM,18
1,4,FRIDAY,1,1,Rehat,,9:30 AM,10:00 AM,18
1,4,FRIDAY,1,1,11,27,10:00 AM,10:30 AM,18
1,4,FRIDAY,1,1,11,27,10:30 AM,11:00 AM,18
1,4,FRIDAY,1,1,11,68,10:00 AM,10:30 AM,18
1,4,FRIDAY,1,1,11,68,10:30 AM,11:00 AM,18
1,4,FRIDAY,1,1,11,25,10:00 AM,10:30 AM,18
1,4,FRIDAY,1,1,11,25,10:30 AM,11:00 AM,18
1,4,FRIDAY,1,1,12,9,10:00 AM,10:30 AM,18
1,4,FRIDAY,1,1,12,9,10:30 AM,11:00 AM,18
1,4,FRIDAY,1,1,9,38,11:00 AM,11:30 AM,18
1,4,FRIDAY,1,1,9,38,11:30 AM,12:00 PM,18
1,5,MONDAY,1,1,7,49,7:00 AM,7:30 AM,23
1,5,MONDAY,1,1,32,,7:30 AM,8:00 AM,23
1,5,MONDAY,1,1,14,66,8:00 AM,8:30 AM,23
1,5,MONDAY,1,1,15,18,8:30 AM,9:00 AM,23
1,5,MONDAY,1,1,15,18,9:00 AM,9:30 AM,23
1,5,MONDAY,1,1,Rehat,,9:30 AM,10:00 AM,23
1,5,MONDAY,1,1,11,25,10:00 AM,10:30 AM,23
1,5,MONDAY,1,1,11,25,10:30 AM,11:00 AM,23
1,5,MONDAY,1,1,9,46,11:00 AM,11:30 AM,23
1,5,MONDAY,1,1,17,23,11:30 AM,12:00 PM,23
1,5,MONDAY,1,1,17,23,12:00 PM,12:30 PM,23
1,5,MONDAY,1,1,20,49,12:30 PM,1:00 PM,23
1,5,MONDAY,1,1,20,49,1:00 PM,1:30 PM,23
1,5,TUESDAY,1,1,7,49,7:00 AM,7:30 AM,23
1,5,TUESDAY,1,1,8,21,7:30 AM,8:00 AM,23
1,5,TUESDAY,1,1,8,21,8:00 AM,8:30 AM,23
1,5,TUESDAY,1,1,8,23,7:30 AM,8:00 AM,23
1,5,TUESDAY,1,1,8,23,8:00 AM,8:30 AM,23
1,5,TUESDAY,1,1,8,40,7:30 AM,8:00 AM,23
1,5,TUESDAY,1,1,8,40,8:00 AM,8:30 AM,23
1,5,TUESDAY,1,1,9,46,8:30 AM,9:00 AM,23
1,5,TUESDAY,1,1,9,46,9:00 AM,9:30 AM,23
1,5,TUESDAY,1,1,Rehat,,9:30 AM,10:00 AM,23
1,5,TUESDAY,1,1,17,23,10:00 AM,10:30 AM,23
1,5,TUESDAY,1,1,17,23,10:30 AM,11:00 AM,23
1,5,TUESDAY,1,1,15,18,11:00 AM,11:30 AM,23
1,5,TUESDAY,1,1,11,25,11:30 AM,12:00 PM,23
1,5,TUESDAY,1,1,11,25,12:00 PM,12:30 PM,23
1,5,TUESDAY,1,1,14,66,12:30 PM,1:00 PM,23
1,5,TUESDAY,1,1,14,66,1:00 PM,1:30 PM,23
1,5,WEDNESDAY,1,1,7,49,7:00 AM,7:30 AM,23
1,5,WEDNESDAY,1,1,14,66,7:30 AM,8:00 AM,23
1,5,WEDNESDAY,1,1,14,66,8:00 AM,8:30 AM,23
1,5,WEDNESDAY,1,1,19,35,8:30 AM,9:00 AM,23
1,5,WEDNESDAY,1,1,19,35,9:00 AM,9:30 AM,23
1,5,WEDNESDAY,1,1,Rehat,,9:30 AM,10:00 AM,23
1,5,WEDNESDAY,1,1,16,37,10:00 AM,10:30 AM,23
1,5,WEDNESDAY,1,1,16,37,10:30 AM,11:00 AM,23
1,5,WEDNESDAY,1,1,9,46,11:00 AM,11:30 AM,23
1,5,WEDNESDAY,1,1,9,46,11:30 AM,12:00 PM,23
1,5,WEDNESDAY,1,1,11,25,12:00 PM,12:30 PM,23
1,5,WEDNESDAY,1,1,11,25,12:30 PM,1:00 PM,23
1,5,WEDNESDAY,1,1,18,24,1:00 PM,1:30 PM,23
1,5,THURSDAY,1,1,7,49,7:00 AM,7:30 AM,23
1,5,THURSDAY,1,1,19,35,7:30 AM,8:00 AM,23
1,5,THURSDAY,1,1,19,35,8:00 AM,8:30 AM,23
1,5,THURSDAY,1,1,20,49,8:30 AM,9:00 AM,23
1,5,THURSDAY,1,1,20,49,9:00 AM,9:30 AM,23
1,5,THURSDAY,1,1,Rehat,,9:30 AM,10:00 AM,23
1,5,THURSDAY,1,1,8,21,10:00 AM,10:30 AM,23
1,5,THURSDAY,1,1,8,21,10:30 AM,11:00 AM,23
1,5,THURSDAY,1,1,8,23,10:00 AM,10:30 AM,23
1,5,THURSDAY,1,1,8,23,10:30 AM,11:00 AM,23
1,5,THURSDAY,1,1,8,40,10:00 AM,10:30 AM,23
1,5,THURSDAY,1,1,8,40,10:30 AM,11:00 AM,23
1,5,THURSDAY,1,1,14,66,11:00 AM,11:30 AM,23
1,5,THURSDAY,1,1,14,66,11:30 AM,12:00 PM,23
1,5,THURSDAY,1,1,18,24,12:00 PM,12:30 PM,23
1,5,THURSDAY,1,1,18,24,12:30 PM,1:00 PM,23
1,5,THURSDAY,1,1,15,18,1:00 PM,1:30 PM,23
1,5,FRIDAY,1,1,7,49,7:00 AM,7:30 AM,23
1,5,FRIDAY,1,1,15,18,7:30 AM,8:00 AM,23
1,5,FRIDAY,1,1,15,18,8:00 AM,8:30 AM,23
1,5,FRIDAY,1,1,17,23,8:30 AM,9:00 AM,23
1,5,FRIDAY,1,1,17,23,9:00 AM,9:30 AM,23
1,5,FRIDAY,1,1,Rehat,,9:30 AM,10:00 AM,23
